day,n_reps,brier_a,brier_b,diff,lo,hi,excludes_zero,scenario,a,b
63,2000,0.2217283638830434,0.23248240874278717,-0.010754044859743767,-0.012148984245261563,-0.00940518033808834,True,sv_jump,ewma_student_t,ewma_gaussian
126,2000,0.197449627433343,0.21697189306537967,-0.019522265632036684,-0.02146162544452554,-0.017565755583291473,True,sv_jump,ewma_student_t,ewma_gaussian
252,2000,0.16145733559789868,0.19212868438089786,-0.03067134878299918,-0.03299679968230093,-0.028253879710273783,True,sv_jump,ewma_student_t,ewma_gaussian
504,2000,0.10995280439765207,0.1534756240634192,-0.043522819665767126,-0.04624498884464988,-0.04067637502122019,True,sv_jump,ewma_student_t,ewma_gaussian
63,2000,0.2168085858905769,0.23480953545423763,-0.018000949563660745,-0.019783424413784237,-0.016229690137751617,True,sv_jump_big,ewma_student_t,ewma_gaussian
126,2000,0.1904225595082526,0.22950467972431735,-0.03908212021606475,-0.041762798105648105,-0.03645178376230697,True,sv_jump_big,ewma_student_t,ewma_gaussian
252,2000,0.14924180098446774,0.21330088725290688,-0.06405908626843915,-0.06737614205712276,-0.06076750830694717,True,sv_jump_big,ewma_student_t,ewma_gaussian
504,2000,0.0943307640583839,0.18013455578083715,-0.08580379172245324,-0.08946565682732374,-0.08197188808716828,True,sv_jump_big,ewma_student_t,ewma_gaussian
