scenario,sharpe_valid,method,far_target,setting,failure_kind,T_fixed,mean_T,threshold,working_prob_threshold,working_prob_threshold_note,first_eligible_day,n_paths,n_pre_failure_alarms,pre_failure_far,n_survivors,survival_rate,pre_failure_far_lo,pre_failure_far_hi,joint_detect_h63,joint_detect_h63_lo,joint_detect_h63_hi,cond_detect_h63,cond_detect_h63_lo,cond_detect_h63_hi,joint_check_h63,joint_identity_gap_h63,joint_detect_h126,joint_detect_h126_lo,joint_detect_h126_hi,cond_detect_h126,cond_detect_h126_lo,cond_detect_h126_hi,joint_check_h126,joint_identity_gap_h126,joint_detect_h252,joint_detect_h252_lo,joint_detect_h252_hi,cond_detect_h252,cond_detect_h252_lo,cond_detect_h252_hi,joint_check_h252,joint_identity_gap_h252,expected_min_delay,expected_min_delay_se,delay_cap_days,post_failure_undetected,median_post_failure_delay,median_post_failure_note
gaussian_ctrl,1.0,binary_gaussian,0.05,random_uniform,random_uniform,,126.5998,-2.022952282136807,0.883185936490878,,1,10000,31,0.0031,9969,0.9969,0.002184864524503692,0.004396753056274708,0.0086,0.0069694684051106025,0.010607925193590355,0.008626742902999298,0.006991156932965931,0.010640874975569764,0.0086,0.0,0.0298,0.026643679348360923,0.03331743271942335,0.02989266726853245,0.026726659010715418,0.03342083870069676,0.0298,0.0,0.1094,0.10343148602970417,0.11566849349746838,0.10974019460327014,0.10375416798677865,0.1160268711354339,0.10940000000000001,1.3877787807814457e-17,242.19159394121777,0.34487798984328316,252,0.8902598053967299,,not reached within 252d
gaussian_ctrl,1.0,binary_gaussian,0.15,random_uniform,random_uniform,,126.5998,-1.3780807542068807,0.798682584079396,,1,10000,271,0.0271,9729,0.9729,0.024094537831905,0.030468647827080923,0.0369,0.03337941008580056,0.0407762492051201,0.037927844588344126,0.03431084568142552,0.041909594357529084,0.0369,0.0,0.0994,0.0936887586058057,0.10541890088878039,0.1021687737691438,0.09630668039324314,0.10834490745477685,0.0994,0.0,0.2438,0.2354838561919152,0.2523129045732194,0.25059101654846333,0.2420795411495195,0.25929937059656505,0.24379999999999996,2.7755575615628914e-17,224.67077808613425,0.5863906868071843,252,0.7494089834515367,,not reached within 252d
gaussian_ctrl,1.0,binary_student_t,0.05,random_uniform,random_uniform,,126.5998,-2.515810884644255,0.9252428154793239,,1,10000,20,0.002,9980,0.998,0.0012951117125432855,0.0030873506646506045,0.0073,0.005810351168746254,0.009168040825718465,0.007314629258517034,0.005822002911972943,0.009186394350616764,0.0073,0.0,0.0273,0.024283092442663634,0.030679939616974017,0.027354709418837674,0.024331827034612105,0.030741309001107983,0.027299999999999998,3.469446951953614e-18,0.0948,0.0892131013003006,0.10069809097929569,0.09498997995991984,0.08939241945059316,0.10089920994444197,0.0948,0.0,243.30320641282566,0.32750863850890205,252,0.9050100200400801,,not reached within 252d
gaussian_ctrl,1.0,binary_student_t,0.15,random_uniform,random_uniform,,126.5998,-1.6941503401391478,0.8447691905390815,,1,10000,250,0.025,9750,0.975,0.02211756158552442,0.02824723686661834,0.036,0.032523311925956866,0.03983303856203099,0.036923076923076927,0.03335870474490587,0.04085220609229074,0.036000000000000004,6.938893903907228e-18,0.0931,0.08756008233810816,0.09895241553594844,0.09548717948717948,0.08981201374319618,0.10148097237904156,0.09309999999999999,1.3877787807814457e-17,0.234,0.2258051659685976,0.24239912116460235,0.24,0.23162613689268569,0.24857866022188652,0.23399999999999999,2.7755575615628914e-17,226.0699487179487,0.5748488404948185,252,0.76,,not reached within 252d
gaussian_ctrl,1.0,trailing_sharpe_252,0.05,random_uniform,random_uniform,,126.5998,-1.5750924007815563,,not applicable: the statistic is not a log-odds,252,10000,1,0.0001,9999,0.9999,1.765267360112231e-05,0.0005662688974013381,0.0043,0.003194074401536842,0.005786621583151935,0.004300430043004301,0.0031943939920610316,0.005787199807115925,0.0043,0.0,0.0203,0.017714572967792833,0.02325383506903429,0.0203020302030203,0.017716346778088178,0.023256156935772862,0.0203,0.0,0.1255,0.11915039490118574,0.13213721987845098,0.1255125512551255,0.119162353118438,0.1321503832844709,0.1255,0.0,243.46734673467347,0.29683497507132867,252,0.8744874487448745,,not reached within 252d
gaussian_ctrl,1.0,trailing_sharpe_252,0.15,random_uniform,random_uniform,,126.5998,-1.0096286942203367,,not applicable: the statistic is not a log-odds,252,10000,2,0.0002,9998,0.9998,5.484892732085772e-05,0.0007289958440074673,0.0162,0.01390494978185447,0.0188666070416122,0.016203240648129627,0.01390773432207773,0.01887037560602641,0.016200000000000003,3.469446951953614e-18,0.0597,0.05522314248169482,0.06451500648352297,0.0597119423884777,0.05523421453543565,0.06452787765052971,0.0597,0.0,0.2891,0.28029693433850805,0.29806503617424335,0.28915783156631325,0.2803533446728043,0.29812427693737636,0.28909999999999997,5.551115123125783e-17,229.86947389477896,0.46942662268952157,252,0.7108421684336867,,not reached within 252d
gaussian_ctrl,1.0,ewma_student_t,0.05,random_uniform,random_uniform,,126.5998,-2.6382573986973794,0.9332835425973557,,1,10000,20,0.002,9980,0.998,0.0012951117125432855,0.0030873506646506045,0.0076,0.006076784264021832,0.009501377331420478,0.007615230460921844,0.006088970502957198,0.009520397841229464,0.0076,0.0,0.027,0.024000277570977537,0.03036298488768252,0.027054108216432865,0.024048444126163446,0.030423720827959685,0.027,0.0,0.0933,0.0877545255204817,0.09915781875422662,0.09348697394789579,0.08793090704631294,0.0993558669407374,0.0933,0.0,243.58627254509017,0.3231775795070247,252,0.9065130260521042,,not reached within 252d
gaussian_ctrl,1.0,ewma_student_t,0.15,random_uniform,random_uniform,,126.5998,-1.7886632867338625,0.8567633133673043,,1,10000,235,0.0235,9765,0.9765,0.020708857111790654,0.02665709333546414,0.0341,0.030718029353498766,0.03783978032829767,0.03492063492063492,0.03145852950971654,0.03874851210435524,0.034100000000000005,6.938893903907228e-18,0.0903,0.08483872586595859,0.09607592239897383,0.09247311827956989,0.0868864812178752,0.09838026371291828,0.0903,0.0,0.2302,0.2220538572223396,0.2385533482984774,0.23573988735279058,0.22742603908280562,0.2442615687307168,0.23020000000000002,2.7755575615628914e-17,226.7015873015873,0.5668990477301968,252,0.7642601126472094,,not reached within 252d
gaussian_ctrl,1.0,ewma_trunc_student_t,0.05,random_uniform,random_uniform,,126.5998,-2.6382573986973794,0.9332835425973557,,1,10000,20,0.002,9980,0.998,0.0012951117125432855,0.0030873506646506045,0.0076,0.006076784264021832,0.009501377331420478,0.007615230460921844,0.006088970502957198,0.009520397841229464,0.0076,0.0,0.027,0.024000277570977537,0.03036298488768252,0.027054108216432865,0.024048444126163446,0.030423720827959685,0.027,0.0,0.0934,0.08785175009520432,0.09926051737982988,0.0935871743486974,0.08802832736401946,0.09945877031689655,0.09340000000000001,1.3877787807814457e-17,243.57084168336672,0.32342707152842304,252,0.9064128256513027,,not reached within 252d
gaussian_ctrl,1.0,ewma_trunc_student_t,0.15,random_uniform,random_uniform,,126.5998,-1.7890463835489592,0.8568103205595133,,1,10000,235,0.0235,9765,0.9765,0.020708857111790654,0.02665709333546414,0.034,0.03062309409181081,0.03773479238965977,0.03481822836661547,0.031361303600443535,0.03864100544544903,0.034,0.0,0.0903,0.08483872586595859,0.09607592239897383,0.09247311827956989,0.0868864812178752,0.09838026371291828,0.0903,0.0,0.2299,0.22175774141920396,0.2382496945006355,0.2354326676907322,0.22712273439718889,0.2439506757117959,0.2299,0.0,226.73445980542755,0.5665769287790493,252,0.7645673323092678,,not reached within 252d
gaussian_ctrl,0.6,binary_gaussian,0.05,fixed_T0,fixed,0,0.0,-1.3997588743969835,0.8021456227789607,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0008,0.0004054337198968799,0.0015779502533866333,0.0008,0.0004054337198968799,0.0015779502533866333,0.0008,0.0,0.0354,0.0319529181589372,0.039203893127095484,0.0354,0.0319529181589372,0.039203893127095484,0.0354,0.0,250.2629,0.11259629723758753,252,0.9646,,not reached within 252d
gaussian_ctrl,0.6,binary_gaussian,0.15,fixed_T0,fixed,0,0.0,-0.9753004649010643,0.7261747312613239,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0016,0.000985132659693478,0.0025976369161969525,0.0016,0.000985132659693478,0.0025976369161969525,0.0016,0.0,0.0315,0.02825247103929171,0.035107335434032244,0.0315,0.02825247103929171,0.035107335434032244,0.0315,0.0,0.1533,0.1463719445908643,0.16049431987936283,0.1533,0.1463719445908643,0.16049431987936283,0.1533,0.0,240.0592,0.3409986474221773,252,0.8467,,not reached within 252d
gaussian_ctrl,0.6,binary_student_t,0.05,fixed_T0,fixed,0,0.0,-1.7203704889174807,0.8481765515001768,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0007,0.0003391263316879597,0.0014443344412696886,0.0007,0.0003391263316879597,0.0014443344412696886,0.0007,0.0,0.0326,0.029294877253107827,0.03626408442380063,0.0326,0.029294877253107827,0.03626408442380063,0.0326,0.0,250.4156,0.10710039548699785,252,0.9674,,not reached within 252d
gaussian_ctrl,0.6,binary_student_t,0.15,fixed_T0,fixed,0,0.0,-1.193466164305068,0.7673604117085387,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0017,0.0010617073611205118,0.0027209854150957833,0.0017,0.0010617073611205118,0.0027209854150957833,0.0017,0.0,0.0277,0.02466033633788896,0.03110238852305215,0.0277,0.02466033633788896,0.03110238852305215,0.0277,0.0,0.138,0.13137896057289958,0.14489905424747027,0.138,0.13137896057289958,0.14489905424747027,0.138,0.0,241.2093,0.32623242038493205,252,0.862,,not reached within 252d
gaussian_ctrl,0.6,trailing_sharpe_252,0.05,fixed_T0,fixed,0,0.0,-1.9798994691911882,,not applicable: the statistic is not a log-odds,252,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0241,0.021271976432557342,0.02729351321665264,0.0241,0.021271976432557342,0.02729351321665264,0.0241,0.0,252.0,0.0,252,0.9759,,not reached within 252d
gaussian_ctrl,0.6,trailing_sharpe_252,0.15,fixed_T0,fixed,0,0.0,-1.4113355112635864,,not applicable: the statistic is not a log-odds,252,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.079,0.07387342424238177,0.08444990238572792,0.079,0.07387342424238177,0.08444990238572792,0.079,0.0,252.0,0.0,252,0.921,,not reached within 252d
gaussian_ctrl,0.6,ewma_student_t,0.05,fixed_T0,fixed,0,0.0,-1.7998472341946936,0.8581303380013487,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0007,0.0003391263316879597,0.0014443344412696886,0.0007,0.0003391263316879597,0.0014443344412696886,0.0007,0.0,0.0314,0.028157760928494462,0.03500212234450363,0.0314,0.028157760928494462,0.03500212234450363,0.0314,0.0,250.4584,0.10620393058398143,252,0.9686,,not reached within 252d
gaussian_ctrl,0.6,ewma_student_t,0.15,fixed_T0,fixed,0,0.0,-1.2553347029132382,0.7782219575307714,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0017,0.0010617073611205118,0.0027209854150957833,0.0017,0.0010617073611205118,0.0027209854150957833,0.0017,0.0,0.0254,0.022493713338593437,0.028670777914852785,0.0254,0.022493713338593437,0.028670777914852785,0.0254,0.0,0.1353,0.12873593477957124,0.14214415363200028,0.1353,0.12873593477957124,0.14214415363200028,0.1353,0.0,241.7032,0.31701631016414755,252,0.8647,,not reached within 252d
gaussian_ctrl,0.6,ewma_trunc_student_t,0.05,fixed_T0,fixed,0,0.0,-1.80014714816762,0.8581668464049058,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0007,0.0003391263316879597,0.0014443344412696886,0.0007,0.0003391263316879597,0.0014443344412696886,0.0007,0.0,0.0314,0.028157760928494462,0.03500212234450363,0.0314,0.028157760928494462,0.03500212234450363,0.0314,0.0,250.4583,0.10619554538861806,252,0.9686,,not reached within 252d
gaussian_ctrl,0.6,ewma_trunc_student_t,0.15,fixed_T0,fixed,0,0.0,-1.2558356219100482,0.7783084003648841,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0017,0.0010617073611205118,0.0027209854150957833,0.0017,0.0010617073611205118,0.0027209854150957833,0.0017,0.0,0.0253,0.02239965645785025,0.028564911595270106,0.0253,0.02239965645785025,0.028564911595270106,0.0253,0.0,0.1353,0.12873593477957124,0.14214415363200028,0.1353,0.12873593477957124,0.14214415363200028,0.1353,0.0,241.7141,0.31667716141435925,252,0.8647,,not reached within 252d
gaussian_ctrl,0.6,binary_gaussian,0.05,fixed_T126,fixed,126,126.0,-1.3997588743969835,0.8021456227789607,,1,10000,1,0.0001,9999,0.9999,1.765267360112231e-05,0.0005662688974013381,0.0048,0.0036224922338521153,0.006357819752465983,0.004800480048004801,0.0036228547035601624,0.006358455030450673,0.0048000000000000004,8.673617379884035e-19,0.016,0.013720046519002554,0.018651663903812385,0.016001600160016,0.013721420126883122,0.01865352654740657,0.016,0.0,0.061,0.05647565931482029,0.06586149125463374,0.06100610061006101,0.056481320497259235,0.06586806031207948,0.061000000000000006,6.938893903907228e-18,246.57765776577656,0.2616050922401742,252,0.9389938993899389,,not reached within 252d
gaussian_ctrl,0.6,binary_gaussian,0.15,fixed_T126,fixed,126,126.0,-0.9753004649010643,0.7261747312613239,,1,10000,109,0.0109,9891,0.9891,0.009044474829555114,0.01313115237664073,0.0332,0.029863910020296733,0.036894590858566924,0.03356586796077242,0.03019355664696024,0.037300345261427705,0.0332,0.0,0.076,0.07096739324668798,0.08135823737164576,0.07683752906682843,0.0717515365990686,0.08225208894283184,0.076,0.0,0.1751,0.16777625208256752,0.1826732700586981,0.1770296228894955,0.16963325571326612,0.18467676263426722,0.1751,0.0,231.90688504701242,0.5260315642639661,252,0.8229703771105045,,not reached within 252d
gaussian_ctrl,0.6,binary_student_t,0.05,fixed_T126,fixed,126,126.0,-1.7203704889174807,0.8481765515001768,,1,10000,1,0.0001,9999,0.9999,1.765267360112231e-05,0.0005662688974013381,0.0038,0.002769903124779159,0.005211176858280293,0.0038003800380038005,0.002770180263499475,0.005211697600843605,0.0038,0.0,0.0149,0.012704886505102705,0.017467668714127728,0.014901490149014901,0.012706158422474035,0.017469413195181124,0.0149,0.0,0.0583,0.05387497335175193,0.06306425080890377,0.058305830583058306,0.05388037351925897,0.06307054124197678,0.0583,0.0,247.03550355035503,0.24656735668961222,252,0.9416941694169417,,not reached within 252d
gaussian_ctrl,0.6,binary_student_t,0.15,fixed_T126,fixed,126,126.0,-1.193466164305068,0.7673604117085387,,1,10000,96,0.0096,9904,0.9904,0.007868298014665221,0.011708327587294383,0.031,0.027779012856555523,0.03458117761513912,0.03130048465266559,0.02804870269811993,0.03491571406344465,0.031,0.0,0.0733,0.0683539844864231,0.0785737197231123,0.07401050080775444,0.06901826184883633,0.07933306824962144,0.07329999999999999,1.3877787807814457e-17,0.1681,0.1608983636337315,0.17555653448472364,0.16972940226171243,0.16246460104665328,0.17725030787774954,0.16809999999999997,2.7755575615628914e-17,232.7907915993538,0.5157425426760378,252,0.8302705977382876,,not reached within 252d
gaussian_ctrl,0.6,trailing_sharpe_252,0.05,fixed_T126,fixed,126,126.0,-1.9798994691911882,,not applicable: the statistic is not a log-odds,252,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0112,0.009316987490236137,0.013458409316937302,0.0112,0.009316987490236137,0.013458409316937302,0.0112,0.0,0.0725,0.06758002331835347,0.07774829528857499,0.0725,0.06758002331835347,0.07774829528857499,0.0725,0.0,246.6551,0.22218085163236548,252,0.9275,,not reached within 252d
gaussian_ctrl,0.6,trailing_sharpe_252,0.15,fixed_T126,fixed,126,126.0,-1.4113355112635864,,not applicable: the statistic is not a log-odds,252,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0458,0.0418741615064729,0.050074662613449714,0.0458,0.0418741615064729,0.050074662613449714,0.0458,0.0,0.1961,0.18843537583401457,0.20399801837568263,0.1961,0.18843537583401457,0.20399801837568263,0.1961,0.0,236.5076,0.36590067307160756,252,0.8039000000000001,,not reached within 252d
gaussian_ctrl,0.6,ewma_student_t,0.05,fixed_T126,fixed,126,126.0,-1.7998472341946936,0.8581303380013487,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0046,0.0034506598701977897,0.006129805715468581,0.0046,0.0034506598701977897,0.006129805715468581,0.0046,0.0,0.015,0.012797042489119614,0.01757543593043668,0.015,0.012797042489119614,0.01757543593043668,0.015,0.0,0.0584,0.05397124674588363,0.06316790061509793,0.0584,0.05397124674588363,0.06316790061509793,0.0584,0.0,247.0954,0.24642390784628795,252,0.9416,,not reached within 252d
gaussian_ctrl,0.6,ewma_student_t,0.15,fixed_T126,fixed,126,126.0,-1.2553347029132382,0.7782219575307714,,1,10000,95,0.0095,9905,0.9905,0.00777816669576945,0.011598535705864289,0.028,0.024943385248869215,0.03141910921304949,0.028268551236749116,0.02518297741513248,0.03171988667487386,0.028,0.0,0.0739,0.06893457150968865,0.07919267190180193,0.0746087834427057,0.06959745379395028,0.07994994435334594,0.07390000000000001,1.3877787807814457e-17,0.1671,0.1599161773569166,0.17453948875827985,0.16870267541645634,0.16145645783203189,0.17620576763856327,0.1671,0.0,232.89116607773852,0.5135501623435693,252,0.8312973245835437,,not reached within 252d
gaussian_ctrl,0.6,ewma_trunc_student_t,0.05,fixed_T126,fixed,126,126.0,-1.80014714816762,0.8581668464049058,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0046,0.0034506598701977897,0.006129805715468581,0.0046,0.0034506598701977897,0.006129805715468581,0.0046,0.0,0.0149,0.012704886505102705,0.017467668714127728,0.0149,0.012704886505102705,0.017467668714127728,0.0149,0.0,0.0585,0.05406752392995941,0.06327154663134801,0.0585,0.05406752392995941,0.06327154663134801,0.0585,0.0,247.0995,0.2463113617023997,252,0.9415,,not reached within 252d
gaussian_ctrl,0.6,ewma_trunc_student_t,0.15,fixed_T126,fixed,126,126.0,-1.2558356219100482,0.7783084003648841,,1,10000,94,0.0094,9906,0.9906,0.007688088248246492,0.011488690953061383,0.0282,0.025132138896511322,0.03163020196605911,0.028467595396729255,0.02537098032893597,0.031929780856830695,0.028200000000000003,3.469446951953614e-18,0.0739,0.06893457150968865,0.07919267190180193,0.07460125176660609,0.06959040969685489,0.07994189765420927,0.0739,0.0,0.1671,0.1599161773569166,0.17453948875827985,0.16868564506359782,0.16144008981495972,0.17618806223207223,0.1671,0.0,232.86886735311933,0.513931209545226,252,0.8313143549364022,,not reached within 252d
gaussian_ctrl,0.6,binary_gaussian,0.05,fixed_T252,fixed,252,252.0,-1.3997588743969835,0.8021456227789607,,1,10000,97,0.0097,9903,0.9903,0.007958481396960246,0.011818067405325223,0.0106,0.008772350992874956,0.012803506612343295,0.010703827123094012,0.008858348780538905,0.01292876265329924,0.010599999999999998,1.734723475976807e-18,0.0282,0.025132138896511322,0.03163020196605911,0.028476219327476522,0.02537867770408744,0.03193943535757952,0.0282,0.0,0.0721,0.06719310986155058,0.07733551594407445,0.07280622033727153,0.06785295825340494,0.07809077818676684,0.0721,0.0,244.41856003231345,0.33171619736336166,252,0.9271937796627284,,not reached within 252d
gaussian_ctrl,0.6,binary_gaussian,0.15,fixed_T252,fixed,252,252.0,-0.9753004649010643,0.7261747312613239,,1,10000,560,0.056,9440,0.944,0.051661752823658105,0.060679237729502705,0.0318,0.02853665611788668,0.035422919956414875,0.033686440677966105,0.030232363874732958,0.03751988097294736,0.0318,0.0,0.0692,0.06438936146441547,0.07434149153175947,0.07330508474576271,0.06821913469170729,0.07873816704533415,0.0692,0.0,0.1477,0.1408813035548395,0.15478926169713922,0.15646186440677967,0.14927320222484727,0.1639300076890617,0.1477,0.0,233.11949152542374,0.5351526402350147,252,0.8435381355932203,,not reached within 252d
gaussian_ctrl,0.6,binary_student_t,0.05,fixed_T252,fixed,252,252.0,-1.7203704889174807,0.8481765515001768,,1,10000,80,0.008,9920,0.992,0.006433050051197009,0.00994480434554876,0.0108,0.008953722899766215,0.013021981106103765,0.010887096774193548,0.009025991861220418,0.013126866961941305,0.0108,0.0,0.0276,0.024566008678008976,0.03099679298260627,0.027822580645161292,0.024764414626639603,0.031246300692340103,0.027600000000000003,3.469446951953614e-18,0.0684,0.06361635022048961,0.07351511717307843,0.06895161290322581,0.06413066181600448,0.07410627642139032,0.0684,0.0,244.51542338709677,0.33224795154430964,252,0.9310483870967742,,not reached within 252d
gaussian_ctrl,0.6,binary_student_t,0.15,fixed_T252,fixed,252,252.0,-1.193466164305068,0.7673604117085387,,1,10000,567,0.0567,9433,0.9433,0.05233512205233271,0.061405330903109144,0.0292,0.02607654313265518,0.0326850297331739,0.030955157426057457,0.027646474508273712,0.03464570888654574,0.0292,0.0,0.0658,0.061105423865785234,0.07082804031931031,0.06975511502173222,0.06478776500601513,0.07507274495169189,0.06580000000000001,1.3877787807814457e-17,0.1426,0.13588388504798754,0.1495905969873721,0.15117141948478746,0.14408466386669996,0.1585421706819843,0.1426,0.0,234.10632884554224,0.5189391686935808,252,0.8488285805152125,,not reached within 252d
gaussian_ctrl,0.6,trailing_sharpe_252,0.05,fixed_T252,fixed,252,252.0,-1.9798994691911882,,not applicable: the statistic is not a log-odds,252,10000,61,0.0061,9939,0.9939,0.00475210315987151,0.00782721043068283,0.0162,0.01390494978185447,0.0188666070416122,0.016299426501660125,0.013990382960135057,0.018982229565015163,0.0162,0.0,0.0346,0.031192827397953683,0.03836459828547208,0.034812355367743235,0.03138459317909696,0.03859957198159612,0.0346,0.0,0.0849,0.07959505831172309,0.09052373713561263,0.08542106851795955,0.08008494290255543,0.09107754277812714,0.0849,0.0,242.65529731361303,0.37590761720645616,252,0.9145789314820405,,not reached within 252d
gaussian_ctrl,0.6,trailing_sharpe_252,0.15,fixed_T252,fixed,252,252.0,-1.4113355112635864,,not applicable: the statistic is not a log-odds,252,10000,225,0.0225,9775,0.9775,0.019771455245325746,0.0255952631986704,0.0516,0.04743380442800956,0.0561105653108132,0.05278772378516624,0.048527976725502533,0.0573988309830268,0.0516,0.0,0.0967,0.09106125803297895,0.10264847505280879,0.09892583120204604,0.09316377258457703,0.10500300074752622,0.09670000000000001,1.3877787807814457e-17,0.2168,0.20883323662812167,0.22498426004902952,0.22179028132992326,0.2136645977389336,0.23013454524707705,0.2168,0.0,225.7425063938619,0.6137087940041233,252,0.7782097186700767,,not reached within 252d
gaussian_ctrl,0.6,ewma_student_t,0.05,fixed_T252,fixed,252,252.0,-1.7998472341946936,0.8581303380013487,,1,10000,84,0.0084,9916,0.9916,0.006790405766700767,0.01038714143134846,0.0107,0.008863014753198816,0.012912766052345299,0.010790641387656313,0.00893815838220464,0.013022017062634767,0.010700000000000001,1.734723475976807e-18,0.0276,0.024566008678008976,0.03099679298260627,0.027833803953206938,0.024774419085686474,0.03125888156010575,0.0276,0.0,0.0679,0.06313331677397152,0.07299853461796721,0.06847519160951997,0.06366945468743669,0.0736151445144738,0.0679,0.0,244.6341266639774,0.3288558881569547,252,0.93152480839048,,not reached within 252d
gaussian_ctrl,0.6,ewma_student_t,0.15,fixed_T252,fixed,252,252.0,-1.2553347029132382,0.7782219575307714,,1,10000,550,0.055,9450,0.945,0.05070013939854093,0.059641619151361236,0.0297,0.026549131566489234,0.03321205730096917,0.03142857142857143,0.02809682231897257,0.03514111766815211,0.0297,0.0,0.0654,0.060719317043048886,0.0704144543407432,0.0692063492063492,0.06426224946078456,0.07450054495827245,0.06539999999999999,1.3877787807814457e-17,0.1411,0.1344146169279822,0.14806101710248945,0.1493121693121693,0.14226908340486935,0.1566402510841395,0.1411,0.0,234.1174603174603,0.5210772790329367,252,0.8506878306878307,,not reached within 252d
gaussian_ctrl,0.6,ewma_trunc_student_t,0.05,fixed_T252,fixed,252,252.0,-1.80014714816762,0.8581668464049058,,1,10000,84,0.0084,9916,0.9916,0.006790405766700767,0.01038714143134846,0.0107,0.008863014753198816,0.012912766052345299,0.010790641387656313,0.00893815838220464,0.013022017062634767,0.010700000000000001,1.734723475976807e-18,0.0277,0.02466033633788896,0.03110238852305215,0.027934651068979428,0.024869547636341367,0.03136536913490029,0.027700000000000002,3.469446951953614e-18,0.0678,0.06303671927101744,0.07289520892059541,0.06837434449374748,0.06357203573992823,0.07351094733653285,0.0678,0.0,244.6330173457039,0.32897467930372637,252,0.9316256555062525,,not reached within 252d
gaussian_ctrl,0.6,ewma_trunc_student_t,0.15,fixed_T252,fixed,252,252.0,-1.2558356219100482,0.7783084003648841,,1,10000,551,0.0551,9449,0.9449,0.05079628235660827,0.05974539939361975,0.0295,0.026360065950106665,0.033001276516700005,0.031220234945496878,0.02789968253216693,0.03492179410082634,0.0295,0.0,0.0654,0.060719317043048886,0.0704144543407432,0.06921367340459308,0.0642690677658506,0.07450840613291883,0.0654,0.0,0.141,0.1343166749619956,0.14795903586815015,0.14922213990898509,0.1421805106483097,0.1565488683561053,0.14100000000000001,2.7755575615628914e-17,234.12615091544077,0.5209273955135663,252,0.850777860091015,,not reached within 252d
gaussian_ctrl,0.6,binary_gaussian,0.05,random_uniform,random_uniform,,126.5998,-1.3997588743969835,0.8021456227789607,,1,10000,19,0.0019,9981,0.9981,0.0012167441596287053,0.002965795017239319,0.0052,0.003967852921628256,0.006812151865993303,0.005209898807734696,0.003975410247288563,0.006825107644302601,0.0052,0.0,0.0155,0.013258222525509154,0.018113871895676464,0.015529506061516882,0.013283487614809122,0.018148304278435598,0.0155,0.0,0.0585,0.05406752392995941,0.06327154663134801,0.058611361587015326,0.0541706803995572,0.06339167285981404,0.058499999999999996,6.938893903907228e-18,246.88908926961227,0.2548561690499198,252,0.9413886384129847,,not reached within 252d
gaussian_ctrl,0.6,binary_gaussian,0.15,random_uniform,random_uniform,,126.5998,-0.9753004649010643,0.7261747312613239,,1,10000,174,0.0174,9826,0.9826,0.015016338259740749,0.0201542969676363,0.025,0.02211756158552442,0.02824723686661834,0.0254427030327702,0.022509774408775357,0.028746541466856373,0.024999999999999998,3.469446951953614e-18,0.0656,0.060912364012065776,0.07062125377237806,0.06676165275798901,0.06199365311671801,0.0718682676816016,0.0656,0.0,0.1646,0.15746112560326803,0.1719964605037818,0.167514756767759,0.1602612819732983,0.17502809910448186,0.1646,0.0,234.01821697537147,0.491355741846049,252,0.8324852432322409,,not reached within 252d
gaussian_ctrl,0.6,binary_student_t,0.05,random_uniform,random_uniform,,126.5998,-1.7203704889174807,0.8481765515001768,,1,10000,11,0.0011,9989,0.9989,0.0006143506542303221,0.0019688029200307855,0.0043,0.003194074401536842,0.005786621583151935,0.004304735208729603,0.003197593418338589,0.005792988408754339,0.0043,0.0,0.0151,0.01288922549293397,0.01768317612694819,0.015116628291120232,0.01290343392446235,0.017702621428364994,0.0151,0.0,0.0559,0.0515655732207708,0.06057549413206414,0.055961557713484836,0.05162248274958468,0.06064202814490602,0.055900000000000005,6.938893903907228e-18,247.12023225548103,0.24835690294280635,252,0.9440384422865151,,not reached within 252d
