detector,day,bin_low,bin_high,n,mean_predicted_q,observed_invalid_frac,gap,scenario
binary_student_t,63,0.7000000000000001,0.8,1043,0.7367544420372398,0.7708533077660594,-0.034098865728819594,sv_jump
binary_student_t,63,0.8,0.9,122,0.8243093497568691,0.7377049180327869,0.08660443172408216,sv_jump
binary_student_t,63,0.9,1.0,2,0.9083905724855401,0.5,0.4083905724855401,sv_jump
binary_student_t,126,0.0,0.1,71,0.08117965766212085,0.09859154929577464,-0.017411891633653795,sv_jump
binary_student_t,126,0.1,0.2,792,0.1618097124645796,0.14646464646464646,0.015345065999933127,sv_jump
binary_student_t,126,0.2,0.30000000000000004,2078,0.25535676651393274,0.21992300288739172,0.03543376362654102,sv_jump
binary_student_t,126,0.30000000000000004,0.4,3192,0.3515940608510897,0.27976190476190477,0.07183215608918492,sv_jump
binary_student_t,126,0.4,0.5,3783,0.4499379142743638,0.4308749669574412,0.019062947316922596,sv_jump
binary_student_t,126,0.5,0.6000000000000001,3866,0.5487310644342961,0.5713916192446974,-0.0226605548104013,sv_jump
binary_student_t,126,0.6000000000000001,0.7000000000000001,3272,0.6472777476866699,0.7062958435207825,-0.05901809583411255,sv_jump
binary_student_t,126,0.7000000000000001,0.8,2085,0.7448670925977867,0.7836930455635491,-0.03882595296576241,sv_jump
binary_student_t,126,0.8,0.9,792,0.8367478954724868,0.8636363636363636,-0.0268884681638768,sv_jump
binary_student_t,126,0.9,1.0,69,0.9183577896453817,0.855072463768116,0.06328532587726576,sv_jump
binary_student_t,252,0.0,0.1,751,0.06898572847419268,0.0559254327563249,0.013060295717867779,sv_jump
binary_student_t,252,0.1,0.2,1966,0.15430936451795849,0.10478128179043744,0.049528082727521044,sv_jump
binary_student_t,252,0.2,0.30000000000000004,2310,0.25069542579463683,0.20865800865800865,0.042037417136628175,sv_jump
binary_student_t,252,0.30000000000000004,0.4,2490,0.35000343503054376,0.30481927710843376,0.04518415792211,sv_jump
binary_student_t,252,0.4,0.5,2544,0.45013025183544025,0.43553459119496857,0.014595660640471686,sv_jump
binary_student_t,252,0.5,0.6000000000000001,2401,0.5507199173345507,0.5610162432319866,-0.010296325897435898,sv_jump
binary_student_t,252,0.6000000000000001,0.7000000000000001,2468,0.6502296278802666,0.6920583468395461,-0.04182871895927953,sv_jump
binary_student_t,252,0.7000000000000001,0.8,2338,0.7491410250323031,0.8006843455945253,-0.05154332056222222,sv_jump
binary_student_t,252,0.8,0.9,1985,0.8461779246444793,0.8952141057934508,-0.04903618114897157,sv_jump
binary_student_t,252,0.9,1.0,747,0.9288464303026847,0.9357429718875502,-0.006896541584865523,sv_jump
binary_student_t,504,0.0,0.1,2929,0.05314501742323007,0.03072721065209969,0.02241780677113038,sv_jump
binary_student_t,504,0.1,0.2,2229,0.14835287075602735,0.10542844324809332,0.04292442750793403,sv_jump
binary_student_t,504,0.2,0.30000000000000004,1869,0.2482248417661312,0.20010700909577314,0.048117832670358046,sv_jump
binary_student_t,504,0.30000000000000004,0.4,1559,0.34887632842205885,0.2937780628608082,0.05509826556125064,sv_jump
binary_student_t,504,0.4,0.5,1419,0.45147067701694443,0.42071881606765327,0.030751860949291165,sv_jump
binary_student_t,504,0.5,0.6000000000000001,1394,0.5512792924356414,0.5753228120516499,-0.02404351961600848,sv_jump
binary_student_t,504,0.6000000000000001,0.7000000000000001,1483,0.6508666561870443,0.6891436277815239,-0.038276971594479625,sv_jump
binary_student_t,504,0.7000000000000001,0.8,1846,0.7514357828999798,0.8152762730227519,-0.06384049012277204,sv_jump
binary_student_t,504,0.8,0.9,2327,0.8527345426309739,0.8899871078642029,-0.03725256523322895,sv_jump
binary_student_t,504,0.9,1.0,2945,0.9472749674025748,0.966383701188455,-0.019108733785880183,sv_jump
ewma_student_t,63,0.0,0.1,134,0.07389844355694304,0.08955223880597014,-0.015653795249027103,sv_jump_big
ewma_student_t,63,0.1,0.2,775,0.15773653906151083,0.13419354838709677,0.023542990674414066,sv_jump_big
ewma_student_t,63,0.2,0.30000000000000004,1713,0.25572494608771323,0.23467600700525393,0.021048939082459306,sv_jump_big
ewma_student_t,63,0.30000000000000004,0.4,3195,0.3531944685552295,0.36400625978090767,-0.010811791225678158,sv_jump_big
ewma_student_t,63,0.4,0.5,4248,0.4514108820536608,0.442090395480226,0.009320486573434816,sv_jump_big
ewma_student_t,63,0.5,0.6000000000000001,4236,0.5488006567792956,0.5554768649669499,-0.006676208187654353,sv_jump_big
