scenario,far_target,kind,sharpe_valid,method,cutoff_H,point,lo,hi,excludes_zero,n_reps,interval_type,resampling,note
sv_jump,0.15,detect_B_minus_A,1.0,binary_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,1.0,binary_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,1.0,ewma_student_t,63,0.2923,0.278495,0.3075,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,1.0,ewma_student_t,63,0.1277,0.1186975,0.13929999999999998,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,1.0,ewma_student_t,126,0.22699999999999998,0.2126975,0.2405025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,1.0,ewma_student_t,126,0.10220000000000001,0.094,0.11060249999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,1.0,ewma_student_t,252,0.09539999999999998,0.08539999999999998,0.10610000000000003,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,1.0,ewma_student_t,252,0.05349999999999999,0.04620000000000002,0.0615,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,1.0,ewma_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,1.0,ewma_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,1.0,ewma_trunc_student_t,63,0.3021,0.28859749999999995,0.3154025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,1.0,ewma_trunc_student_t,63,0.1301,0.12100000000000001,0.13980249999999997,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,1.0,ewma_trunc_student_t,126,0.2265,0.2126,0.24140499999999998,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,1.0,ewma_trunc_student_t,126,0.10339999999999999,0.09500000000000001,0.11220249999999998,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,1.0,ewma_trunc_student_t,252,0.09120000000000006,0.0804974999999999,0.10300250000000002,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,1.0,ewma_trunc_student_t,252,0.05310000000000001,0.045097499999999985,0.06009999999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,1.0,ewma_trunc_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,1.0,ewma_trunc_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,gain_B_ewma_student_t_minus_binary_student_t,1.0,ewma_student_t|binary_student_t,63,0.044399999999999995,0.029899999999999982,0.05860000000000004,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_student_t_minus_binary_student_t,1.0,ewma_student_t|binary_student_t,126,0.035999999999999976,0.02140000000000003,0.0529,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_student_t_minus_binary_student_t,1.0,ewma_student_t|binary_student_t,252,0.04269999999999996,0.02949999999999997,0.05679999999999996,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_student_t_minus_binary_student_t,1.0,ewma_student_t|binary_student_t,504,0.0625,0.05059749999999998,0.07640499999999989,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_trunc_student_t_minus_ewma_student_t,1.0,ewma_trunc_student_t|ewma_student_t,63,0.007299999999999973,0.0020949999999999914,0.011302500000000017,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_trunc_student_t_minus_ewma_student_t,1.0,ewma_trunc_student_t|ewma_student_t,126,0.005800000000000027,0.0005000000000000004,0.011802500000000018,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_trunc_student_t_minus_ewma_student_t,1.0,ewma_trunc_student_t|ewma_student_t,252,0.008600000000000052,0.0028000000000000247,0.013799999999999923,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_trunc_student_t_minus_ewma_student_t,1.0,ewma_trunc_student_t|ewma_student_t,504,0.008000000000000007,0.003597500000000048,0.013499999999999956,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,detect_B_minus_A,0.6,binary_student_t,63,0.2129,0.1991975,0.225205,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,0.6,binary_student_t,63,0.1341,0.1238975,0.1439025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,0.6,binary_student_t,126,0.2255,0.2122975,0.2409,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,0.6,binary_student_t,126,0.12229999999999999,0.11379499999999998,0.1321,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,0.6,binary_student_t,252,0.153,0.1409,0.16690000000000002,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,0.6,binary_student_t,252,0.08140000000000001,0.07339999999999999,0.0897,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,0.6,binary_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,0.6,binary_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,0.6,ewma_student_t,63,0.2356,0.2245975,0.2464025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,0.6,ewma_student_t,63,0.1355,0.12610000000000002,0.1453025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,0.6,ewma_student_t,126,0.2231,0.21170000000000003,0.2367,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,0.6,ewma_student_t,126,0.11779999999999999,0.1101,0.1266,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,0.6,ewma_student_t,252,0.13479999999999998,0.12220000000000003,0.1461,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,0.6,ewma_student_t,252,0.07360000000000001,0.0662,0.08100249999999998,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,0.6,ewma_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,0.6,ewma_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,0.6,ewma_trunc_student_t,63,0.2431,0.2323975,0.2537,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,0.6,ewma_trunc_student_t,63,0.13699999999999998,0.1275,0.1469,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,0.6,ewma_trunc_student_t,126,0.2257,0.21229750000000003,0.2364025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,0.6,ewma_trunc_student_t,126,0.12140000000000001,0.1128975,0.12980250000000002,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,0.6,ewma_trunc_student_t,252,0.13130000000000003,0.11949749999999999,0.1422,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,0.6,ewma_trunc_student_t,252,0.072,0.0653975,0.08009999999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,detect_B_minus_A,0.6,ewma_trunc_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
sv_jump,0.15,far_B_minus_A,0.6,ewma_trunc_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
sv_jump,0.15,gain_B_ewma_student_t_minus_binary_student_t,0.6,ewma_student_t|binary_student_t,63,0.02259999999999998,0.010899999999999993,0.035,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_student_t_minus_binary_student_t,0.6,ewma_student_t|binary_student_t,126,0.022799999999999987,0.008299999999999974,0.03810250000000001,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_student_t_minus_binary_student_t,0.6,ewma_student_t|binary_student_t,252,0.03270000000000001,0.017300000000000038,0.04550500000000001,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_student_t_minus_binary_student_t,0.6,ewma_student_t|binary_student_t,504,0.0665,0.05089499999999995,0.08249999999999996,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_trunc_student_t_minus_ewma_student_t,0.6,ewma_trunc_student_t|ewma_student_t,63,0.007000000000000006,0.0032999999999999965,0.01050000000000001,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_trunc_student_t_minus_ewma_student_t,0.6,ewma_trunc_student_t|ewma_student_t,126,0.004400000000000015,-0.0028000000000000247,0.008000000000000007,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_trunc_student_t_minus_ewma_student_t,0.6,ewma_trunc_student_t|ewma_student_t,252,0.006000000000000005,9.999999999998899e-05,0.012900000000000023,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
sv_jump,0.15,gain_B_ewma_trunc_student_t_minus_ewma_student_t,0.6,ewma_trunc_student_t|ewma_student_t,504,0.014100000000000001,0.007699999999999929,0.02059999999999995,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
