scenario,method,true_state,day,n_paths,mean_q,median_q,q10,q90
sv_jump,binary_gaussian,valid,126,10000,0.444732838239428,0.4372940920387882,0.2536598822674404,0.6461728395530809
sv_jump,binary_gaussian,valid,252,10000,0.3968632772965201,0.37928092967232563,0.15387398775157582,0.6701757844006563
sv_jump,binary_gaussian,valid,504,10000,0.32144022915578985,0.27149290279127347,0.059344812177964126,0.6731688045224351
sv_jump,binary_gaussian,invalid,63,10000,0.5299438461109025,0.530692702727043,0.3880439847400687,0.6719385594204673
sv_jump,binary_gaussian,invalid,126,10000,0.5572475887925366,0.5645129108325895,0.35586111406975235,0.7530030284803639
sv_jump,binary_gaussian,invalid,252,10000,0.6037000127277571,0.6247163277886236,0.32533851134184766,0.8468177426070688
sv_jump,binary_gaussian,invalid,504,10000,0.6765627417012497,0.7324647896250083,0.31936614958841986,0.9395746033015255
sv_jump,binary_student_t,valid,63,10000,0.4594924848099778,0.454835354125673,0.306091002254095,0.6203137980558894
sv_jump,binary_student_t,valid,126,10000,0.42476288225475217,0.41389078476261953,0.22254042404291768,0.6464105332055478
sv_jump,binary_student_t,valid,252,10000,0.36308961091855974,0.3332374212626404,0.12219427973419632,0.6531748249702477
sv_jump,binary_student_t,valid,504,10000,0.2710998570934077,0.203995665656603,0.0392240981437347,0.6206731193369489
sv_jump,binary_student_t,invalid,63,10000,0.5398450874773247,0.542903018757322,0.38225060098852504,0.6948075867572941
sv_jump,binary_student_t,invalid,126,10000,0.5752137382389262,0.5875170081206913,0.3545400184795719,0.7800987552094736
sv_jump,binary_student_t,invalid,252,10000,0.6353073614018481,0.6634053925585783,0.34353830659154316,0.8789718346728109
sv_jump,binary_student_t,invalid,504,10000,0.7261590249791375,0.7959585366644688,0.3655190748710743,0.96086216167237
sv_jump,ewma_gaussian,valid,63,10000,0.4531412485937948,0.45084050819048865,0.24746600200079136,0.6607396609376173
sv_jump,ewma_gaussian,valid,126,10000,0.41046945424501374,0.39515847303005835,0.11888468757133853,0.723267352526052
sv_jump,ewma_gaussian,valid,252,10000,0.3450198399295506,0.28675503679431213,0.03000239394301972,0.7581536936833383
sv_jump,ewma_gaussian,valid,504,10000,0.2567310813194741,0.11972161344749249,0.0027705945474342025,0.7730566342593008
sv_jump,ewma_gaussian,invalid,63,10000,0.5469962567216186,0.5501835114368916,0.34022222761782955,0.7521677536431406
sv_jump,ewma_gaussian,invalid,126,10000,0.5914316723292358,0.6028667405617707,0.28052406701214594,0.8865064437476555
sv_jump,ewma_gaussian,invalid,252,10000,0.655855723449539,0.7174461305706121,0.23165419630133957,0.9720569655397361
sv_jump,ewma_gaussian,invalid,504,10000,0.7449142325261058,0.8837456111774775,0.21879993475837015,0.9972291403998258
