eval_year,rule,branch,A,rho,loss,rv21_component,acf_abs_component
2020,expanding,sv_jump,1.0,0.9,1.0046662068674674,0.5295200244628656,1.4798123892720694
2020,expanding,sv_jump,1.0,0.94,0.6750988114762667,0.42989580832591656,0.9203018146266169
2020,expanding,sv_jump,1.0,0.96,0.5527305371513415,0.3861902934334946,0.7192707808691883
2020,expanding,sv_jump,1.0,0.98,0.6117906482668188,0.3895362537847286,0.834045042748909
2020,expanding,sv_jump,1.0,0.99,0.8540585974416798,0.4369256081178216,1.271191586765538
2020,expanding,sv_jump,1.2,0.9,0.689128968644943,0.377878660280697,1.000379277009189
2020,expanding,sv_jump,1.2,0.94,0.44771543074799736,0.46589747194478265,0.42953338955121206
2020,expanding,sv_jump,1.2,0.96,0.411649674759349,0.5395345523136137,0.2837647972050843
2020,expanding,sv_jump,1.2,0.98,0.6319626464446945,0.7379554505490975,0.5259698423402914
2020,expanding,sv_jump,1.2,0.99,0.9553581723243423,0.9002820678909204,1.0104342767577643
2020,expanding,sv_jump,1.4,0.9,0.7021217297458753,0.6562565676423362,0.7479868918494142
2020,expanding,sv_jump,1.4,0.94,0.6646932116379489,1.1037811801232433,0.22560524315265446
2020,expanding,sv_jump,1.4,0.96,0.8124645576166076,1.4783411649180582,0.1465879503151571
2020,expanding,sv_jump,1.4,0.98,1.217051811844633,1.8950579133313346,0.5390457103579316
2020,expanding,sv_jump,1.4,0.99,1.5997551235168066,2.19896932497069,1.0005409220629233
2020,expanding,sv_jump,1.6,0.9,1.1050891953942723,1.555293769934187,0.6548846208543577
2020,expanding,sv_jump,1.6,0.94,1.366794247279858,2.5369457556044384,0.1966427389552774
2020,expanding,sv_jump,1.6,0.96,1.7855403842067217,3.375691248481081,0.19538951993236267
2020,expanding,sv_jump,1.6,0.98,2.4217860352905336,4.164952645639972,0.6786194249410951
2020,expanding,sv_jump,1.6,0.99,2.871040089323574,4.630439081185549,1.1116410974615991
2020,expanding,sv_jump,1.8,0.9,1.9991209903133753,3.3414885222770696,0.6567534583496811
2020,expanding,sv_jump,1.8,0.94,2.677784552426328,5.113642745524491,0.24192635932816547
2020,expanding,sv_jump,1.8,0.96,3.3310455514106585,6.368071993595624,0.2940191092256928
2020,expanding,sv_jump,1.8,0.98,4.368505148594027,7.86901634287408,0.8679939543139735
2020,expanding,sv_jump,1.8,0.99,4.851268040527189,8.512392290344806,1.1901437907095722
2020,expanding,sv_jump,2.0,0.9,3.416870126780355,6.107262072679274,0.7264781808814365
2020,expanding,sv_jump,2.0,0.94,4.679995515174383,9.052134674130924,0.3078563562178427
2020,expanding,sv_jump,2.0,0.96,5.597911613488407,10.806846360047388,0.38897686692942496
2020,expanding,sv_jump,2.0,0.98,7.16594970897656,13.36634731456837,0.9655521033847485
