eval_year,rule,branch,method,statistic,real,sim_median,sim_p2.5,sim_p97.5
2020,expanding,sv_jump,fixed_baseline,tail_below_m2_count,9.0,6.0,2.0,10.0
2020,expanding,sv_jump,fixed_baseline,tail_above_p2_count,7.0,6.0,1.0,10.0
2020,expanding,sv_jump,fixed_baseline,tail_below_m3_count,3.0,1.0,0.0,4.0
2020,expanding,sv_jump,fixed_baseline,tail_above_p3_count,3.0,1.0,0.0,4.0
2020,expanding,sv_jump,fixed_baseline,acf_ret_lag1,-0.3530845972629322,-0.00415208847238743,-0.15380185106708813,0.13724644677457387
2020,expanding,sv_jump,fixed_baseline,acf_ret_lag5,0.15352132809560168,-0.004592048794356712,-0.15688244376368735,0.14005653884344396
2020,expanding,sv_jump,fixed_baseline,acf_sqret_lag1,0.5189618523614875,0.05235088968678937,-0.025698380831367298,0.3367360171390105
2020,expanding,sv_jump,fixed_baseline,acf_sqret_lag5,0.3070037455135595,0.03846569103713941,-0.03373045880851546,0.2781930148739977
2020,expanding,sv_jump,fixed_baseline,leadlag_ret_vs_future_sq_lag1,-0.09234598538757922,0.0005885900163392828,-0.14992224678663915,0.14883183532893743
2020,expanding,sv_jump,fixed_baseline,leadlag_ret_vs_future_sq_lag5,-0.08216822923904046,0.0003906210735214529,-0.14781586714501183,0.1440958686694824
2020,expanding,sv_jump,fixed_baseline,concentration_max_exceed_63d,6.0,2.0,1.0,5.0
2021,rolling3y,sv_only,recalibrated,skewness,-0.3375554467009126,0.02396292881865182,-1.5049901293775503,1.5486319872965044
2021,rolling3y,sv_only,recalibrated,excess_kurtosis,0.6622367077581108,3.7157040674040513,0.8498171933394137,18.030288399004196
2021,rolling3y,sv_only,recalibrated,tail_below_m2_count,9.0,7.0,4.0,12.0
2021,rolling3y,sv_only,recalibrated,tail_above_p2_count,4.0,7.0,4.0,12.0
2021,rolling3y,sv_only,recalibrated,tail_below_m3_count,2.0,2.0,0.0,5.0
2021,rolling3y,sv_only,recalibrated,tail_above_p3_count,0.0,2.0,0.0,5.0
2021,rolling3y,sv_only,recalibrated,acf_ret_lag1,-0.07785742670381525,-0.00506793137557727,-0.20623518589098092,0.19465532677232866
2021,rolling3y,sv_only,recalibrated,acf_ret_lag5,-0.07639339781561054,-0.005677496133712597,-0.19034275567843612,0.18122641994686628
2021,rolling3y,sv_only,recalibrated,acf_sqret_lag1,0.13697266546708733,0.20291799752399908,0.026678961974264274,0.48879819714475636
2021,rolling3y,sv_only,recalibrated,acf_sqret_lag5,0.019901996780146283,0.15528236241543147,-0.002749590813678298,0.42618345193428203
2021,rolling3y,sv_only,recalibrated,leadlag_ret_vs_future_sq_lag1,-0.11754269500768565,0.007486581796989172,-0.21786631954615507,0.23506736128826664
2021,rolling3y,sv_only,recalibrated,leadlag_ret_vs_future_sq_lag5,-0.037278430539992094,0.002118654165040106,-0.20274974266458956,0.22054929913523086
2021,rolling3y,sv_only,recalibrated,concentration_max_exceed_63d,2.0,4.0,1.0,8.0
2021,rolling3y,sv_only,fixed_baseline,skewness,-0.3375554467009126,-0.005550756270550914,-0.8244643149520503,0.8013738891514544
2021,rolling3y,sv_only,fixed_baseline,excess_kurtosis,0.6622367077581108,1.5783665151113677,0.1146927916479196,7.435485449790778
2021,rolling3y,sv_only,fixed_baseline,tail_below_m2_count,9.0,7.0,3.0,11.0
2021,rolling3y,sv_only,fixed_baseline,tail_above_p2_count,4.0,7.0,3.0,11.0
