A,rho,v_q10,v_q50,v_q90,v_q10_theory,v_q50_theory,v_q90_theory,rv21_q10_median,rv21_q50_median,rv21_q90_median,rv21_q90_over_q10,sv_acf_abs_lag1,sv_acf_abs_lag63
1.0,0.9,0.1683244966934285,0.6059803168329264,2.1752359182533745,0.1683766970108444,0.6065306597126334,2.1848595898501846,0.09550496029052813,0.16229220973166447,0.2724957912139887,2.878295341089911,0.24811898313601458,0.0003221015863116432
1.0,0.94,0.16623989197753544,0.602448085535978,2.1815015510260736,0.1683766970108444,0.6065306597126334,2.1848595898501846,0.08790902212953447,0.15623172367497476,0.2743546218667835,3.0857856173693587,0.260495350215868,0.004998040779258595
1.0,0.96,0.16887933851840145,0.6123160576474123,2.1986639565151394,0.1683766970108444,0.6065306597126334,2.1848595898501846,0.0856203214547897,0.1544724396325301,0.28030253711591574,3.2886029239922845,0.2667301001273262,0.018962054525732297
1.0,0.98,0.16852445510137093,0.5969236423460624,2.1236007035183384,0.1683766970108444,0.6065306597126334,2.1848595898501846,0.0823063626894798,0.15116205489348328,0.2688615009357216,3.2501792906902556,0.272996101852769,0.0713145902518905
1.0,0.99,0.15963808732944826,0.5810203752382335,2.1249834048315175,0.1683766970108444,0.6065306597126334,2.1848595898501846,0.07858395448869869,0.144409648165334,0.26865603349844974,3.299697122923292,0.27614087106834834,0.1395728057674959
