scenario,replicate,version,A,rho,sigma_used,true_A,true_rho,sigma_true,sigma_hat,sigma_hat_error,eval_loss,eval_rv21_component,eval_acf_component,eval_loss_mc_se,energy_score,selected_A,selected_rho,training_loss,training_loss_mc_se,n_within_one_mc_se,on_grid_boundary,true_screen_rank,true_would_be_finalist,selected_is_true,gap_rv21_q10,real_rv21_q10,gap_rv21_q50,real_rv21_q50,gap_rv21_q90,real_rv21_q90,gap_acf_absret_lag1,real_acf_absret_lag1,gap_acf_absret_lag5,real_acf_absret_lag5,gap_acf_absret_lag10,real_acf_absret_lag10,gap_acf_absret_lag21,real_acf_absret_lag21,gap_acf_absret_lag63,real_acf_absret_lag63,heldout_tail_below_m3_count_sim_median,heldout_tail_below_m3_count_real,heldout_tail_below_m3_count_inside,heldout_tail_above_p3_count_sim_median,heldout_tail_above_p3_count_real,heldout_tail_above_p3_count_inside,heldout_acf_sqret_lag1_sim_median,heldout_acf_sqret_lag1_real,heldout_acf_sqret_lag1_inside,heldout_acf_sqret_lag5_sim_median,heldout_acf_sqret_lag5_real,heldout_acf_sqret_lag5_inside,heldout_acf_sqret_lag21_sim_median,heldout_acf_sqret_lag21_real,heldout_acf_sqret_lag21_inside
A1.4_rho0.96,5,true_everything,1.4,0.96,0.192,1.4,0.96,0.192,0.14520358667371366,-0.04679641332628634,1.8609629891546682,0.6759748309342712,3.045951147375065,0.0377171802732654,2.854446449211292,1.4,0.94,0.31506357351716385,0.010622351011595223,1,False,4,False,False,0.0018253574523102029,0.05503148881176195,-0.0006579546773961831,0.12825141746908283,-0.07851832642089573,0.36231399784641527,-0.028970558069952967,0.3840323008406299,-0.10809528050800954,0.3929526051118088,-0.0869311729282779,0.30497652903308303,-0.17340338267595276,0.29488567133653143,-0.05558375001774163,0.060513380013052794,12.0,15.0,True,12.0,11.0,True,0.24399687538313602,0.17665991485560087,True,0.17064458621998183,0.18660003413835413,True,0.04962309163743915,0.11152879656894013,True
A1.4_rho0.96,6,fixed_baseline,1.0,0.98,0.20806011187780812,1.4,0.96,0.192,0.20806011187780812,0.01606011187780812,1.4284630607629913,1.7736841903804084,1.0832419311455745,0.027614347760829702,2.265763977038647,1.4,0.96,0.466507864922953,0.0158019851307339,1,False,1,True,True,0.02660120723029108,0.061522974136981545,0.022202570339155903,0.13900647416274287,-0.013331316652226644,0.3111542943733596,-0.0805125478265627,0.32395592301100845,-0.07663835422951304,0.29548767767506334,-0.03247710082899036,0.22333679396959843,0.043480120921409834,0.09843256754365905,0.06254182048758915,-0.021529671738734327,9.0,10.0,True,9.0,11.0,True,0.19352092764854795,0.22273913954993196,True,0.16567298901297087,0.17873701669137515,True,0.09355002512752517,0.041883516323132426,True
A1.4_rho0.96,6,selected,1.4,0.96,0.20806011187780812,1.4,0.96,0.192,0.20806011187780812,0.01606011187780812,0.07519416360789269,0.011440668103856765,0.1389476591119286,0.0050328568010615865,0.8877903475165543,1.4,0.96,0.466507864922953,0.0158019851307339,1,False,1,True,True,-0.0003764656426979082,0.061522974136981545,-0.0028944617897804226,0.13900647416274287,-0.006228293487593017,0.3111542943733596,0.03246353008827191,0.32395592301100845,-0.011131125531481434,0.29548767767506334,-0.00686719031801547,0.22333679396959843,0.020944393739148415,0.09843256754365905,0.026602304146010843,-0.021529671738734327,12.0,10.0,True,12.0,11.0,True,0.2444918838801019,0.22273913954993196,True,0.17074892171288958,0.17873701669137515,True,0.04611660955721968,0.041883516323132426,True
A1.4_rho0.96,6,true_shape,1.4,0.96,0.20806011187780812,1.4,0.96,0.192,0.20806011187780812,0.01606011187780812,0.07519416360789269,0.011440668103856765,0.1389476591119286,0.0050328568010615865,0.8877903475165543,1.4,0.96,0.466507864922953,0.0158019851307339,1,False,1,True,True,-0.0003764656426979082,0.061522974136981545,-0.0028944617897804226,0.13900647416274287,-0.006228293487593017,0.3111542943733596,0.03246353008827191,0.32395592301100845,-0.011131125531481434,0.29548767767506334,-0.00686719031801547,0.22333679396959843,0.020944393739148415,0.09843256754365905,0.026602304146010843,-0.021529671738734327,12.0,10.0,True,12.0,11.0,True,0.2444918838801019,0.22273913954993196,True,0.17074892171288958,0.17873701669137515,True,0.04611660955721968,0.041883516323132426,True
A1.4_rho0.96,6,true_everything,1.4,0.96,0.192,1.4,0.96,0.192,0.20806011187780812,0.01606011187780812,0.24175186961684875,0.3445560801217688,0.13894765911192866,0.015580594187577606,1.0480536600440409,1.4,0.96,0.466507864922953,0.0158019851307339,1,False,1,True,True,-0.005096350480269615,0.061522974136981545,-0.013400916520070999,0.13900647416274287,-0.029765460917138997,0.3111542943733596,0.032463530088271964,0.32395592301100845,-0.011131125531481378,0.29548767767506334,-0.0068671903180154426,0.22333679396959843,0.0209443937391484,0.09843256754365905,0.026602304146010836,-0.021529671738734327,12.0,10.0,True,12.0,11.0,True,0.24449188388010185,0.22273913954993196,True,0.1707489217128896,0.17873701669137515,True,0.04611660955721966,0.041883516323132426,True
A1.4_rho0.96,7,fixed_baseline,1.0,0.98,0.14282532677348514,1.4,0.96,0.192,0.14282532677348514,-0.049174673226514864,1.1773337536574844,0.39177340609599726,1.9628941012189713,0.02270196828244355,2.357197221305687,1.4,0.96,0.47979458620135607,0.01920405956380698,1,False,1,True,True,-0.0022050144579083206,0.06250863221137361,-0.005400716741207734,0.11702575339866664,-0.039714367326614264,0.24582189148830258,-0.07162715481105844,0.31294334798551743,-0.09835697634110763,0.31629866867971224,-0.0973223749869972,0.2897113797448218,0.05016349080440706,0.09165864537748293,0.08765016768054305,-0.04611016700081869,9.0,11.0,True,9.0,11.0,True,0.19037540926196733,0.13512087729420788,True,0.16496340118878572,0.14947230196737477,True,0.0948466124542817,0.03416780098149359,True
A1.4_rho0.96,7,selected,1.4,0.96,0.14282532677348514,1.4,0.96,0.192,0.14282532677348514,-0.049174673226514864,1.672238051823134,2.7310619551585558,0.6134141484877123,0.038066533119853606,2.354440701365735,1.4,0.96,0.47979458620135607,0.01920405956380698,1,False,1,True,True,-0.020327444598049874,0.06250863221137361,-0.023007665139923972,0.11702575339866664,-0.03375936233465157,0.24582189148830258,0.04027398285522438,0.31294334798551743,-0.03187190279450436,0.31629866867971224,-0.07047069149269741,0.2897113797448218,0.029031448843886587,0.09165864537748293,0.04827306991063611,-0.04611016700081869,12.0,11.0,True,12.0,11.0,True,0.2406962008127803,0.13512087729420788,True,0.17159789011979432,0.14947230196737477,True,0.04938910314514419,0.03416780098149359,True
A1.4_rho0.96,7,true_shape,1.4,0.96,0.14282532677348514,1.4,0.96,0.192,0.14282532677348514,-0.049174673226514864,1.672238051823134,2.7310619551585558,0.6134141484877123,0.038066533119853606,2.354440701365735,1.4,0.96,0.47979458620135607,0.01920405956380698,1,False,1,True,True,-0.020327444598049874,0.06250863221137361,-0.023007665139923972,0.11702575339866664,-0.03375936233465157,0.24582189148830258,0.04027398285522438,0.31294334798551743,-0.03187190279450436,0.31629866867971224,-0.07047069149269741,0.2897113797448218,0.029031448843886587,0.09165864537748293,0.04827306991063611,-0.04611016700081869,12.0,11.0,True,12.0,11.0,True,0.2406962008127803,0.13512087729420788,True,0.17159789011979432,0.14947230196737477,True,0.04938910314514419,0.03416780098149359,True
A1.4_rho0.96,7,true_everything,1.4,0.96,0.192,1.4,0.96,0.192,0.14282532677348514,-0.049174673226514864,0.5274546424640042,0.4414951364402962,0.6134141484877121,0.013371433487233639,1.5549347190483316,1.4,0.96,0.47979458620135607,0.01920405956380698,1,False,1,True,True,-0.005804487332346037,0.06250863221137361,0.009362705521560155,0.11702575339866664,0.0392536376023806,0.24582189148830258,0.04027398285522443,0.31294334798551743,-0.03187190279450436,0.31629866867971224,-0.07047069149269736,0.2897113797448218,0.029031448843886573,0.09165864537748293,0.04827306991063612,-0.04611016700081869,12.0,11.0,True,12.0,11.0,True,0.24069620081278037,0.13512087729420788,True,0.17159789011979426,0.14947230196737477,True,0.0493891031451442,0.03416780098149359,True
A1.4_rho0.96,8,fixed_baseline,1.0,0.98,0.18023287218272377,1.4,0.96,0.192,0.18023287218272377,-0.011767127817276235,2.1158501855062144,2.883366843650316,1.3483335273621126,0.02974724576705734,2.8302944538230577,1.2,0.98,0.375041656382336,0.011398678478835918,1,False,3,True,False,0.024660064026288273,0.05215741409144807,0.011121868215795527,0.1296203183472464,-0.10203281121926511,0.36189794841235245,-0.12371831401221439,0.3668411999823703,-0.04476888100201801,0.2641391147122304,-0.016059481380346963,0.20780233129431736,0.06482533552679516,0.07796766046706212,0.05323072158057017,-0.012837114274548854,9.0,9.0,True,9.0,10.0,True,0.19153604866806456,0.11014800008821729,True,0.16814516091262666,0.05857692309052054,False,0.0954424354277239,0.011760963718773639,False
