object,model,period,statistic,real,sim_median,sim_p2.5,sim_p97.5,real_inside_sim_range,n_days,sigma_annual,comparison
sp500,stoch_vol,describe,acf_absret_lag21,0.1584044724099716,0.14466213454869375,0.04456985535611485,0.2871411423931324,True,1258,0.19236867212948663,scale-free
sp500,stoch_vol,describe,acf_absret_lag63,0.039974696337050114,0.04011569277667562,-0.046126788277628714,0.16389426097670123,True,1258,0.19236867212948663,scale-free
sp500,stoch_vol,describe,concentration_max_exceed_63d,16.0,8.0,3.0,17.0,True,1258,0.19236867212948663,scale-free
sp500,stoch_vol,describe,leadlag_ret_vs_future_sq_lag1,-0.09471016076162492,-0.0010584069885290312,-0.09750220824948409,0.10269767926517075,True,1258,0.19236867212948663,scale-free
sp500,stoch_vol,describe,leadlag_ret_vs_future_sq_lag5,-0.06824443785000303,-0.0015573976572828831,-0.09851995058596727,0.09627269461348589,True,1258,0.19236867212948663,scale-free
sp500,stoch_vol,describe,leadlag_ret_vs_future_sq_lag21,-0.05072095039065012,-0.0024405279078419644,-0.07906150895923439,0.08238206031543208,True,1258,0.19236867212948663,scale-free
sp500,stoch_vol,describe,sd_daily,0.012118087297484372,0.011799723635985469,0.008845031089112042,0.01647708263227722,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,rv21_q10,0.0627230515935854,0.07666382927728763,0.05320184154486017,0.1074580888809675,True,1258,0.19236867212948663,level (both sides at the frozen sigma_annual)
sp500,sv_jump,describe,rv21_q50,0.11036933306935298,0.14597971623856046,0.10876229323350026,0.19697179372885426,True,1258,0.19236867212948663,level (both sides at the frozen sigma_annual)
sp500,sv_jump,describe,rv21_q90,0.2417833548174438,0.28280774542306664,0.20276221946977263,0.3889131907851519,True,1258,0.19236867212948663,level (both sides at the frozen sigma_annual)
sp500,sv_jump,describe,rv21_q10_over_own_sd,0.32605647738403815,0.4115412071228546,0.2908660949399777,0.5325948981979152,True,1258,0.19236867212948663,"shape (each series divided by its own annualised sd, inside the path)"
sp500,sv_jump,describe,rv21_q50_over_own_sd,0.5737386022764741,0.7818140212832576,0.6332657025034428,0.9014710020986569,False,1258,0.19236867212948663,"shape (each series divided by its own annualised sd, inside the path)"
sp500,sv_jump,describe,rv21_q90_over_own_sd,1.2568748962133258,1.4978590948430184,1.3168005241008331,1.7044898332624752,False,1258,0.19236867212948663,"shape (each series divided by its own annualised sd, inside the path)"
sp500,sv_jump,describe,w1_vs_market_standardised,,0.13600724769737116,0.07633650602426577,0.19845040304066527,,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,w1_sim_vs_sim_reference,,0.0681895200240788,0.03624933398397971,0.14699857863202742,,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,tail_below_m2_count,37.0,30.0,18.0,40.0,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,tail_below_m3_count,11.0,9.0,4.0,15.0,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,tail_below_m5_count,3.0,2.0,0.0,5.0,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,tail_above_p2_count,18.0,30.0,19.0,41.0,False,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,tail_above_p3_count,9.0,9.0,4.0,15.0,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,tail_above_p5_count,4.0,2.0,0.0,5.0,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,tail_below_m2_freq,0.029411764705882353,0.02384737678855326,0.014308426073131956,0.03179650238473768,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,tail_below_m3_freq,0.008744038155802861,0.007154213036565978,0.003179650238473768,0.01192368839427663,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,tail_below_m5_freq,0.0023847376788553257,0.001589825119236884,0.0,0.00397456279809221,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,tail_above_p2_freq,0.014308426073131956,0.02384737678855326,0.015103338632750398,0.03259141494435612,False,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,tail_above_p3_freq,0.007154213036565978,0.007154213036565978,0.003179650238473768,0.01192368839427663,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,tail_above_p5_freq,0.003179650238473768,0.001589825119236884,0.0,0.00397456279809221,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,acf_absret_lag1,0.5007227427362634,0.18201071844099936,0.0740286963668827,0.3354824482793681,False,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,acf_absret_lag5,0.4146461452146088,0.16561432999516162,0.05944204457275343,0.30743587060447125,False,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,acf_absret_lag10,0.3659590462564184,0.1435530308258276,0.04748860936773379,0.28685510923214197,False,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,acf_absret_lag21,0.1584044724099716,0.10646928055971755,0.019187983388471497,0.2422858499357791,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,acf_absret_lag63,0.039974696337050114,0.031283822654641205,-0.04183207233589608,0.14594521614591124,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,concentration_max_exceed_63d,16.0,6.0,2.0,15.0,False,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,leadlag_ret_vs_future_sq_lag1,-0.09471016076162492,0.0005474703992125009,-0.0801783760135629,0.08429980903474366,False,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,leadlag_ret_vs_future_sq_lag5,-0.06824443785000303,0.00040135295654002693,-0.07751012179864439,0.08194551218479239,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,leadlag_ret_vs_future_sq_lag21,-0.05072095039065012,0.0011219857509550588,-0.06359289568502259,0.06709330750516751,True,1258,0.19236867212948663,scale-free
sp500,sv_jump,describe,sd_daily,0.012118087297484372,0.011843375886007264,0.009060660252792408,0.015781632129887046,True,1258,0.19236867212948663,scale-free
sp500,gaussian,contrast,rv21_q10,0.1014253090749568,0.15241657599205058,0.13654435169803633,0.16686505539533433,False,501,0.19236867212948663,level (both sides at the frozen sigma_annual)
sp500,gaussian,contrast,rv21_q50,0.17720278034722028,0.189346654468299,0.1761883121957325,0.20198607340522223,True,501,0.19236867212948663,level (both sides at the frozen sigma_annual)
sp500,gaussian,contrast,rv21_q90,0.28614728931251504,0.2278840346071144,0.21154100606157383,0.2464773264747325,False,501,0.19236867212948663,level (both sides at the frozen sigma_annual)
sp500,gaussian,contrast,rv21_q10_over_own_sd,0.5208070265465268,0.7948599277093608,0.7319820628829077,0.8458536554327775,False,501,0.19236867212948663,"shape (each series divided by its own annualised sd, inside the path)"
sp500,gaussian,contrast,rv21_q50_over_own_sd,0.9099154241690184,0.985662615373432,0.9507087122094877,1.014016152336839,False,501,0.19236867212948663,"shape (each series divided by its own annualised sd, inside the path)"
sp500,gaussian,contrast,rv21_q90_over_own_sd,1.4693326573061092,1.185761276277586,1.1374458957217823,1.2507669402086246,False,501,0.19236867212948663,"shape (each series divided by its own annualised sd, inside the path)"
sp500,gaussian,contrast,w1_vs_market_standardised,,0.08727525408259483,0.06037251482985853,0.11622866101381961,,501,0.19236867212948663,scale-free
sp500,gaussian,contrast,w1_sim_vs_sim_reference,,0.04966747107394426,0.032918160244910365,0.08085422944534273,,501,0.19236867212948663,scale-free
sp500,gaussian,contrast,tail_below_m2_count,15.0,11.0,6.0,16.0,True,501,0.19236867212948663,scale-free
sp500,gaussian,contrast,tail_below_m3_count,3.0,0.0,0.0,2.0,False,501,0.19236867212948663,scale-free
sp500,gaussian,contrast,tail_below_m5_count,0.0,0.0,0.0,0.0,True,501,0.19236867212948663,scale-free
sp500,gaussian,contrast,tail_above_p2_count,14.0,11.0,7.0,16.0,True,501,0.19236867212948663,scale-free
sp500,gaussian,contrast,tail_above_p3_count,1.0,0.0,0.0,2.0249999999998636,True,501,0.19236867212948663,scale-free
sp500,gaussian,contrast,tail_above_p5_count,0.0,0.0,0.0,0.0,True,501,0.19236867212948663,scale-free
sp500,gaussian,contrast,tail_below_m2_freq,0.029940119760479042,0.021956087824351298,0.011976047904191617,0.031936127744510975,True,501,0.19236867212948663,scale-free
